SpeciesId;BreedId;PetType;Name;Icon;BaseHealth;BasePower;BaseSpeed;Level25Health;Level25Power;Level25Speed
838 ;7 ;Elemental;Amethyst Shale Hatchling;inv_misc_qirajicrystal_05;8.9;8.9;8;1546 ;289 ;260 
838 ;8 ;Elemental;Amethyst Shale Hatchling;inv_misc_qirajicrystal_05;8;8.9;8.9;1400 ;289 ;289 
838 ;9 ;Elemental;Amethyst Shale Hatchling;inv_misc_qirajicrystal_05;8.9;8;8.9;1546 ;260 ;289 
838 ;10 ;Elemental;Amethyst Shale Hatchling;inv_misc_qirajicrystal_05;8.4;8.9;8.4;1465 ;289 ;273 
838 ;11 ;Elemental;Amethyst Shale Hatchling;inv_misc_qirajicrystal_05;8.4;8.4;8.9;1465 ;273 ;289 
838 ;12 ;Elemental;Amethyst Shale Hatchling;inv_misc_qirajicrystal_05;8.9;8.4;8.4;1546 ;273 ;273 
844 ;5 ;Mechanical;Mechanical Pandaren Dragonling;achievement_dungeon_coablackdragonflight_normal;8;8.5;9.5;1400 ;276 ;309 
845 ;3 ;Magic;Jade Owl;inv_jewelcrafting_jadeowl;8.5;8.5;8.5;1481 ;276 ;276 
845 ;8 ;Magic;Jade Owl;inv_jewelcrafting_jadeowl;8;8.9;8.9;1400 ;289 ;289 
845 ;10 ;Magic;Jade Owl;inv_jewelcrafting_jadeowl;8.4;8.9;8.4;1465 ;289 ;273 
845 ;13 ;Magic;Jade Owl;inv_jewelcrafting_jadeowl;8.5;8.5;8.5;1481 ;276 ;276 
845 ;18 ;Magic;Jade Owl;inv_jewelcrafting_jadeowl;8;8.9;8.9;1400 ;289 ;289 
845 ;20 ;Magic;Jade Owl;inv_jewelcrafting_jadeowl;8.4;8.9;8.4;1465 ;289 ;273 
846 ;5 ;Elemental;Sapphire Cub;inv_jewelcrafting_blackpearlpanther;6;8;12;1075 ;260 ;390 
846 ;15 ;Elemental;Sapphire Cub;inv_jewelcrafting_blackpearlpanther;6;8;12;1075 ;260 ;390 
847 ;22 ;Aquatic;Fishy;inv_misc_fish_58;8.9;8.4;8.4;1546 ;273 ;273 
848 ;3 ;Critter;Darkmoon Rabbit;inv_jewelcrafting_crimsonhare;8.5;7.5;9.5;1481 ;244 ;309 
848 ;5 ;Critter;Darkmoon Rabbit;inv_jewelcrafting_crimsonhare;8;7;11;1400 ;228 ;358 
848 ;9 ;Critter;Darkmoon Rabbit;inv_jewelcrafting_crimsonhare;8.9;7;9.9;1546 ;228 ;322 
848 ;13 ;Critter;Darkmoon Rabbit;inv_jewelcrafting_crimsonhare;8.5;7.5;9.5;1481 ;244 ;309 
848 ;15 ;Critter;Darkmoon Rabbit;inv_jewelcrafting_crimsonhare;8;7;11;1400 ;228 ;358 
848 ;19 ;Critter;Darkmoon Rabbit;inv_jewelcrafting_crimsonhare;8.9;7;9.9;1546 ;228 ;322 
851 ;3 ;Beast;Horned Lizard;trade_archaeology_trolllizardfootcharm;8;8.5;9;1400 ;276 ;293 
851 ;5 ;Beast;Horned Lizard;trade_archaeology_trolllizardfootcharm;7.5;8;10.5;1319 ;260 ;341 
851 ;7 ;Beast;Horned Lizard;trade_archaeology_trolllizardfootcharm;8.4;8.9;8.5;1465 ;289 ;276 
851 ;13 ;Beast;Horned Lizard;trade_archaeology_trolllizardfootcharm;8;8.5;9;1400 ;276 ;293 
851 ;15 ;Beast;Horned Lizard;trade_archaeology_trolllizardfootcharm;7.5;8;10.5;1319 ;260 ;341 
851 ;17 ;Beast;Horned Lizard;trade_archaeology_trolllizardfootcharm;8.4;8.9;8.5;1465 ;289 ;276 
855 ;3 ;Elemental;Venus;inv_misc_lifeblood;8;9;8.5;1400 ;293 ;276 
856 ;9 ;Elemental;Jade Tentacle;achievement_boss_yoggsaron_01;8.9;8;8.9;1546 ;260 ;289 
856 ;12 ;Elemental;Jade Tentacle;achievement_boss_yoggsaron_01;8.9;8.4;8.4;1546 ;273 ;273 
868 ;9 ;Elemental;Pandaren Water Spirit;inv_pet_pandarenelemental;8.9;8;8.9;1546 ;260 ;289 
903 ;10 ;Magic;Baneling;ability_pet_baneling;7.9;9.9;7.9;1384 ;322 ;257 
1013 ;3 ;Aquatic;Wanderer's Festival Hatchling;ability_mount_pandaranmountblack;9.5;8;8;1644 ;260 ;260 
1013 ;6 ;Aquatic;Wanderer's Festival Hatchling;ability_mount_pandaranmountblack;11;7.5;7.5;1888 ;244 ;244 
1013 ;9 ;Aquatic;Wanderer's Festival Hatchling;ability_mount_pandaranmountblack;9.9;7.5;8.4;1709 ;244 ;273 
1013 ;13 ;Aquatic;Wanderer's Festival Hatchling;ability_mount_pandaranmountblack;9.5;8;8;1644 ;260 ;260 
1013 ;16 ;Aquatic;Wanderer's Festival Hatchling;ability_mount_pandaranmountblack;11;7.5;7.5;1888 ;244 ;244 
1013 ;19 ;Aquatic;Wanderer's Festival Hatchling;ability_mount_pandaranmountblack;9.9;7.5;8.4;1709 ;244 ;273 
1039 ;6 ;Flying;Imperial Moth;ability_hunter_pet_moth;9.5;7.5;9;1644 ;244 ;293 
1039 ;16 ;Flying;Imperial Moth;ability_hunter_pet_moth;9.5;7.5;9;1644 ;244 ;293 
1040 ;6 ;Critter;Imperial Silkworm;inv_pet_maggot;10;8;8;1725 ;260 ;260 
1040 ;16 ;Critter;Imperial Silkworm;inv_pet_maggot;10;8;8;1725 ;260 ;260 
1042 ;8 ;Critter;Red Cricket;inv_pet_cricket;6.75;11.4;7.65;1197 ;370 ;249 
1061 ;5 ;Critter;Darkmoon Hatchling;ability_hunter_pet_tallstrider;8;8;10;1400 ;260 ;325 
1062 ;3 ;Flying;Darkmoon Glowfly;spell_fire_felflamering;8.5;8;9;1481 ;260 ;293 
1062 ;9 ;Flying;Darkmoon Glowfly;spell_fire_felflamering;8.9;7.5;9.4;1546 ;244 ;305 
1062 ;10 ;Flying;Darkmoon Glowfly;spell_fire_felflamering;8.4;8.4;8.9;1465 ;273 ;289 
1062 ;12 ;Flying;Darkmoon Glowfly;spell_fire_felflamering;8.9;7.9;8.9;1546 ;257 ;289 
1063 ;8 ;Magic;Darkmoon Eye;spell_shadow_evileye;8.5;9.4;7.9;1481 ;305 ;257 
1068 ;3 ;Flying;Crow;ability_hunter_murderofcrows;8.5;8.5;8.5;1481 ;276 ;276 
1068 ;5 ;Flying;Crow;ability_hunter_murderofcrows;8;8;10;1400 ;260 ;325 
1068 ;8 ;Flying;Crow;ability_hunter_murderofcrows;8;8.9;8.9;1400 ;289 ;289 
1068 ;10 ;Flying;Crow;ability_hunter_murderofcrows;8.4;8.9;8.4;1465 ;289 ;273 
1068 ;13 ;Flying;Crow;ability_hunter_murderofcrows;8.5;8.5;8.5;1481 ;276 ;276 
1068 ;15 ;Flying;Crow;ability_hunter_murderofcrows;8;8;10;1400 ;260 ;325 
1068 ;18 ;Flying;Crow;ability_hunter_murderofcrows;8;8.9;8.9;1400 ;289 ;289 
1068 ;20 ;Flying;Crow;ability_hunter_murderofcrows;8.4;8.9;8.4;1465 ;289 ;273 
1073 ;22 ;Humanoid;Terky;inv_pet_babymurlocs_white;8.9;8.4;8.4;1546 ;273 ;273 
1117 ;3 ;Elemental;Cinder Kitten;inv_misc_firekitty;7.5;9;9;1319 ;293 ;293 
1124 ;8 ;Elemental;Pandaren Fire Spirit;inv_pet_pandarenelemental_fire;8;8.9;8.9;1400 ;289 ;289 
1125 ;3 ;Elemental;Pandaren Air Spirit;inv_pet_pandarenelemental_air;8.5;8.5;8.5;1481 ;276 ;276 
1126 ;7 ;Elemental;Pandaren Earth Spirit;inv_pet_pandarenelemental_earth;8.9;8.9;8;1546 ;289 ;260 
1127 ;8 ;Magic;Spectral Cub;ability_mount_spectraltiger;7.5;9.4;8.9;1319 ;305 ;289 
1128 ;3 ;Beast;Sumprush Rodent;inv_pet_beaver;8.5;8.5;8.5;1481 ;276 ;276 
1128 ;12 ;Beast;Sumprush Rodent;inv_pet_beaver;8.9;8.4;8.4;1546 ;273 ;273 
1128 ;13 ;Beast;Sumprush Rodent;inv_pet_beaver;8.5;8.5;8.5;1481 ;276 ;276 
1128 ;22 ;Beast;Sumprush Rodent;inv_pet_beaver;8.9;8.4;8.4;1546 ;273 ;273 
1142 ;11 ;Mechanical;Clock'em;inv_misc_head_clockworkgnome_01;8.9;7.9;8.9;1546 ;257 ;289 
1143 ;18 ;Undead;Giant Bone Spider;inv_qirajidol_death;8;8.9;8.9;1400 ;289 ;289 
1144 ;9 ;Undead;Fungal Abomination;spell_druid_wildmushroom_frenzy;8.9;8;8.9;1546 ;260 ;289 
1145 ;5 ;Undead;Mr. Bigglesworth;inv_pet_cats_siamesecat;8;8;10;1400 ;260 ;325 
1146 ;7 ;Undead;Stitched Pup;inv_misc_bone_01;8.9;8.9;8;1546 ;289 ;260 
1147 ;4 ;Humanoid;Harbinger of Flame;ability_searingarrow;8;10;8;1400 ;325 ;260 
1149 ;8 ;Humanoid;Corefire Imp;spell_shadow_summonimp;8;8.9;8.9;1400 ;289 ;289 
1150 ;9 ;Elemental;Ashstone Core;inv_elemental_eternal_shadow;8.9;8;8.9;1546 ;260 ;289 
1151 ;7 ;Dragonkin;Untamed Hatchling;achievement_dungeon_coablackdragonflight;8.9;8.9;8;1546 ;289 ;260 
1152 ;6 ;Dragonkin;Chrominius;inv_misc_rubysanctum1;9.5;8.5;8;1644 ;276 ;260 
1153 ;4 ;Dragonkin;Death Talon Whelpguard;achievement_dungeon_coablackdragonflight_heroic;8;10;8;1400 ;325 ;260 
1154 ;9 ;Magic;Viscidus Globule;ability_creature_poison_06;8.9;8;8.9;1546 ;260 ;289 
1155 ;6 ;Humanoid;Anubisath Idol;inv_qirajidol_strife;10;8.5;7.5;1725 ;276 ;244 
1156 ;18 ;Magic;Mini Mindslayer;inv_qirajidol_alabaster;8;8.9;8.9;1400 ;289 ;289 
1157 ;3 ;Humanoid;Harpy Youngling;inv_feather_08;8.5;8.5;8.5;1481 ;276 ;276 
1157 ;12 ;Humanoid;Harpy Youngling;inv_feather_08;8.9;8.4;8.4;1546 ;273 ;273 
1157 ;13 ;Humanoid;Harpy Youngling;inv_feather_08;8.5;8.5;8.5;1481 ;276 ;276 
1157 ;22 ;Humanoid;Harpy Youngling;inv_feather_08;8.9;8.4;8.4;1546 ;273 ;273 
1158 ;12 ;Humanoid;Stunted Yeti;trade_archaeology_shriveledmonkeypaw;8.9;8.4;8.4;1546 ;273 ;273 
1159 ;12 ;Magic;Lofty Libram;inv_misc_book_08;8.4;8.9;8.4;1465 ;289 ;273 
1160 ;8 ;Magic;Arcane Eye;inv_misc_rune_03;8.5;8.9;8.4;1481 ;289 ;273 
1161 ;4 ;Dragonkin;Infinite Whelpling;achievement_boss_infinitecorruptor;8;10.5;7.5;1400 ;341 ;244 
1161 ;8 ;Dragonkin;Infinite Whelpling;achievement_boss_infinitecorruptor;8;9.4;8.4;1400 ;305 ;273 
1161 ;10 ;Dragonkin;Infinite Whelpling;achievement_boss_infinitecorruptor;8.4;9.4;7.9;1465 ;305 ;257 
1161 ;14 ;Dragonkin;Infinite Whelpling;achievement_boss_infinitecorruptor;8;10.5;7.5;1400 ;341 ;244 
1161 ;18 ;Dragonkin;Infinite Whelpling;achievement_boss_infinitecorruptor;8;9.4;8.4;1400 ;305 ;273 
1161 ;20 ;Dragonkin;Infinite Whelpling;achievement_boss_infinitecorruptor;8.4;9.4;7.9;1465 ;305 ;257 
1162 ;5 ;Mechanical;Fluxfire Feline;inv_pet_mechanicaltigercub;7;9;10;1238 ;293 ;325 
1162 ;8 ;Mechanical;Fluxfire Feline;inv_pet_mechanicaltigercub;7;9.9;8.9;1238 ;322 ;289 
1162 ;15 ;Mechanical;Fluxfire Feline;inv_pet_mechanicaltigercub;7;9;10;1238 ;293 ;325 
1162 ;18 ;Mechanical;Fluxfire Feline;inv_pet_mechanicaltigercub;7;9.9;8.9;1238 ;322 ;289 
1163 ;6 ;Mechanical;Anodized Robo Cub;inv_pet_mechanicalbearcub;11;8;7;1888 ;260 ;228 
1163 ;7 ;Mechanical;Anodized Robo Cub;inv_pet_mechanicalbearcub;9.9;8.9;7;1709 ;289 ;228 
1163 ;16 ;Mechanical;Anodized Robo Cub;inv_pet_mechanicalbearcub;11;8;7;1888 ;260 ;228 
1163 ;17 ;Mechanical;Anodized Robo Cub;inv_pet_mechanicalbearcub;9.9;8.9;7;1709 ;289 ;228 
1164 ;3 ;Mechanical;Cogblade Raptor;inv_pet_mechanicalraptorpet;8;8.5;9;1400 ;276 ;293 
1164 ;5 ;Mechanical;Cogblade Raptor;inv_pet_mechanicalraptorpet;7.5;8;10.5;1319 ;260 ;341 
1164 ;11 ;Mechanical;Cogblade Raptor;inv_pet_mechanicalraptorpet;7.9;8.4;9.4;1384 ;273 ;305 
1164 ;13 ;Mechanical;Cogblade Raptor;inv_pet_mechanicalraptorpet;8;8.5;9;1400 ;276 ;293 
1164 ;15 ;Mechanical;Cogblade Raptor;inv_pet_mechanicalraptorpet;7.5;8;10.5;1319 ;260 ;341 
1164 ;21 ;Mechanical;Cogblade Raptor;inv_pet_mechanicalraptorpet;7.9;8.4;9.4;1384 ;273 ;305 
1165 ;4 ;Dragonkin;Nexus Whelpling;inv_misc_head_dragon_nexus;8;10.5;7.5;1400 ;341 ;244 
1165 ;8 ;Dragonkin;Nexus Whelpling;inv_misc_head_dragon_nexus;8;9.4;8.4;1400 ;305 ;273 
1165 ;10 ;Dragonkin;Nexus Whelpling;inv_misc_head_dragon_nexus;8.4;9.4;7.9;1465 ;305 ;257 
1165 ;14 ;Dragonkin;Nexus Whelpling;inv_misc_head_dragon_nexus;8;10.5;7.5;1400 ;341 ;244 
1165 ;18 ;Dragonkin;Nexus Whelpling;inv_misc_head_dragon_nexus;8;9.4;8.4;1400 ;305 ;273 
1165 ;20 ;Dragonkin;Nexus Whelpling;inv_misc_head_dragon_nexus;8.4;9.4;7.9;1465 ;305 ;257 
1166 ;4 ;Humanoid;Kun-Lai Runt;inv_misc_pet_pandaren_yeti;8;10.5;7.5;1400 ;341 ;244 
1166 ;8 ;Humanoid;Kun-Lai Runt;inv_misc_pet_pandaren_yeti;8;9.4;8.4;1400 ;305 ;273 
1166 ;10 ;Humanoid;Kun-Lai Runt;inv_misc_pet_pandaren_yeti;8.4;9.4;7.9;1465 ;305 ;257 
1166 ;14 ;Humanoid;Kun-Lai Runt;inv_misc_pet_pandaren_yeti;8;10.5;7.5;1400 ;341 ;244 
1166 ;18 ;Humanoid;Kun-Lai Runt;inv_misc_pet_pandaren_yeti;8;9.4;8.4;1400 ;305 ;273 
1166 ;20 ;Humanoid;Kun-Lai Runt;inv_misc_pet_pandaren_yeti;8.4;9.4;7.9;1465 ;305 ;257 
1167 ;4 ;Dragonkin;Emerald Proto-Whelp;ability_mount_feldrake;8;10.5;7.5;1400 ;341 ;244 
1167 ;8 ;Dragonkin;Emerald Proto-Whelp;ability_mount_feldrake;8;9.4;8.4;1400 ;305 ;273 
1167 ;10 ;Dragonkin;Emerald Proto-Whelp;ability_mount_feldrake;8.4;9.4;7.9;1465 ;305 ;257 
1167 ;14 ;Dragonkin;Emerald Proto-Whelp;ability_mount_feldrake;8;10.5;7.5;1400 ;341 ;244 
1167 ;18 ;Dragonkin;Emerald Proto-Whelp;ability_mount_feldrake;8;9.4;8.4;1400 ;305 ;273 
1167 ;20 ;Dragonkin;Emerald Proto-Whelp;ability_mount_feldrake;8.4;9.4;7.9;1465 ;305 ;257 
1168 ;22 ;Humanoid;Murki;inv_egg_03;8.9;8.4;8.4;1546 ;273 ;273 
1174 ;12 ;Magic;Gusting Grimoire;inv_misc_book_18;8.4;8.9;8.4;1465 ;289 ;273 
1175 ;3 ;Elemental;Thundertail Flapper;inv_pet_thunderbeaver_blue;8.5;8.5;8.5;1481 ;276 ;276 
1175 ;12 ;Elemental;Thundertail Flapper;inv_pet_thunderbeaver_blue;8.9;8.4;8.4;1546 ;273 ;273 
1175 ;13 ;Elemental;Thundertail Flapper;inv_pet_thunderbeaver_blue;8.5;8.5;8.5;1481 ;276 ;276 
1175 ;22 ;Elemental;Thundertail Flapper;inv_pet_thunderbeaver_blue;8.9;8.4;8.4;1546 ;273 ;273 
1176 ;3 ;Beast;Red Panda;inv_pet_redpanda;8.5;8.5;8.5;1481 ;276 ;276 
1176 ;11 ;Beast;Red Panda;inv_pet_redpanda;8.4;8.4;8.9;1465 ;273 ;289 
1176 ;13 ;Beast;Red Panda;inv_pet_redpanda;8.5;8.5;8.5;1481 ;276 ;276 
1177 ;6 ;Elemental;Living Sandling;spell_sandelemental;11;8;7;1888 ;260 ;228 
1177 ;7 ;Elemental;Living Sandling;spell_sandelemental;9.9;8.9;7;1709 ;289 ;228 
1177 ;9 ;Elemental;Living Sandling;spell_sandelemental;9.9;8;7.9;1709 ;260 ;257 
1177 ;10 ;Elemental;Living Sandling;spell_sandelemental;9.4;8.9;7.4;1628 ;289 ;241 
1178 ;4 ;Mechanical;Sunreaver Micro-Sentry;inv_pet_arcanegolem;8;10;8;1400 ;325 ;260 
1179 ;3 ;Elemental;Electrified Razortooth;inv_pet_babythundercrocodile;8.5;9;8;1481 ;293 ;260 
1180 ;4 ;Beast;Zandalari Kneebiter;inv_zandalaribabyraptorblack;7;10.5;8.5;1238 ;341 ;276 
1180 ;5 ;Beast;Zandalari Kneebiter;inv_zandalaribabyraptorblack;7;8.5;10.5;1238 ;276 ;341 
1180 ;8 ;Beast;Zandalari Kneebiter;inv_zandalaribabyraptorblack;7;9.4;9.4;1238 ;305 ;305 
1180 ;10 ;Beast;Zandalari Kneebiter;inv_zandalaribabyraptorblack;7.4;9.4;8.9;1303 ;305 ;289 
1181 ;6 ;Beast;Elder Python;inv_pet_pythonblack;9.5;8;8.5;1644 ;260 ;276 
1181 ;9 ;Beast;Elder Python;inv_pet_pythonblack;8.4;8;9.4;1465 ;260 ;305 
1181 ;16 ;Beast;Elder Python;inv_pet_pythonblack;9.5;8;8.5;1644 ;260 ;276 
1181 ;19 ;Beast;Elder Python;inv_pet_pythonblack;8.4;8;9.4;1465 ;260 ;305 
1182 ;3 ;Aquatic;Swamp Croaker;inv_pet_toad_green;9;8;8.5;1563 ;260 ;276 
1182 ;12 ;Aquatic;Swamp Croaker;inv_pet_toad_green;9.4;7.9;8.4;1628 ;257 ;273 
1182 ;13 ;Aquatic;Swamp Croaker;inv_pet_toad_green;9;8;8.5;1563 ;260 ;276 
1182 ;22 ;Aquatic;Swamp Croaker;inv_pet_toad_green;9.4;7.9;8.4;1628 ;257 ;273 
1183 ;4 ;Mechanical;Son of Animus;ability_animusdraw;8;10;8;1400 ;325 ;260 
1184 ;4 ;Beast;Stunted Direhorn;inv_babytriceratops_green;8.25;10;7.75;1441 ;325 ;252 
1184 ;14 ;Beast;Stunted Direhorn;inv_babytriceratops_green;8.25;10;7.75;1441 ;325 ;252 
1185 ;9 ;Magic;Spectral Porcupette;inv_pet_spectralporcupineblue;8.9;8;8.9;1546 ;260 ;289 
1185 ;19 ;Magic;Spectral Porcupette;inv_pet_spectralporcupineblue;8.9;8;8.9;1546 ;260 ;289 
1196 ;9 ;Beast;Sunfur Panda;inv_pet_redpanda;8.9;8;8.9;1546 ;260 ;289 
1196 ;19 ;Beast;Sunfur Panda;inv_pet_redpanda;8.9;8;8.9;1546 ;260 ;289 
1197 ;7 ;Beast;Snowy Panda;inv_pet_redpanda_white;8.9;8.9;8;1546 ;289 ;260 
1197 ;17 ;Beast;Snowy Panda;inv_pet_redpanda_white;8.9;8.9;8;1546 ;289 ;260 
1197 ;21 ;Beast;Snowy Panda;inv_pet_redpanda_white;8.4;8.4;8.9;1465 ;273 ;289 
1198 ;8 ;Beast;Mountain Panda;inv_pet_redpanda_brown;8;8.9;8.9;1400 ;289 ;289 
1198 ;18 ;Beast;Mountain Panda;inv_pet_redpanda_brown;8;8.9;8.9;1400 ;289 ;289 
1200 ;8 ;Beast;Pygmy Direhorn;inv_babytriceratops_blue;8.25;8.9;8.65;1441 ;289 ;281 
1200 ;10 ;Beast;Pygmy Direhorn;inv_babytriceratops_blue;8.65;8.9;8.15;1506 ;289 ;265 
1200 ;18 ;Beast;Pygmy Direhorn;inv_babytriceratops_blue;8.25;8.9;8.65;1441 ;289 ;281 
1201 ;10 ;Aquatic;Spawn of G'nathus;inv_misc_fish_12;7.4;9.4;8.9;1303 ;306 ;289 
1202 ;3 ;Flying;Ji-Kun Hatchling;inv_pet_thunderislebabybird;8.5;8;9;1481 ;260 ;293 
1202 ;10 ;Flying;Ji-Kun Hatchling;inv_pet_thunderislebabybird;8.4;8.4;8.9;1465 ;273 ;289 
1202 ;13 ;Flying;Ji-Kun Hatchling;inv_pet_thunderislebabybird;8.5;8;9;1481 ;260 ;293 
1202 ;20 ;Flying;Ji-Kun Hatchling;inv_pet_thunderislebabybird;8.4;8.4;8.9;1465 ;273 ;289 
1204 ;11 ;Mechanical;Pierre;inv_pet_cookbot;8.9;7.9;8.9;1546 ;257 ;289 
1205 ;3 ;Beast;Direhorn Runt;inv_babytriceratops_grey;8.75;8.5;8.25;1522 ;276 ;268 
1205 ;6 ;Beast;Direhorn Runt;inv_babytriceratops_grey;10.25;8;7.75;1766 ;260 ;252 
1205 ;7 ;Beast;Direhorn Runt;inv_babytriceratops_grey;9.15;8.9;7.75;1587 ;289 ;252 
1205 ;9 ;Beast;Direhorn Runt;inv_babytriceratops_grey;9.15;8;8.65;1587 ;260 ;281 
1205 ;10 ;Beast;Direhorn Runt;inv_babytriceratops_grey;8.65;8.9;8.15;1506 ;289 ;265 
1205 ;13 ;Beast;Direhorn Runt;inv_babytriceratops_grey;8.75;8.5;8.25;1522 ;276 ;268 
1205 ;16 ;Beast;Direhorn Runt;inv_babytriceratops_grey;10.25;8;7.75;1766 ;260 ;252 
1205 ;17 ;Beast;Direhorn Runt;inv_babytriceratops_grey;9.15;8.9;7.75;1587 ;289 ;252 
1205 ;19 ;Beast;Direhorn Runt;inv_babytriceratops_grey;9.15;8;8.65;1587 ;260 ;281 
1205 ;20 ;Beast;Direhorn Runt;inv_babytriceratops_grey;8.65;8.9;8.15;1506 ;289 ;265 
1206 ;20 ;Aquatic;Tiny Red Carp;inv_tradeskills_carp_red;7.9;8.9;8.9;1384 ;289 ;289 
1206 ;22 ;Aquatic;Tiny Red Carp;inv_tradeskills_carp_red;8.4;8.4;8.9;1465 ;273 ;289 
1207 ;22 ;Aquatic;Tiny Blue Carp;inv_tradeskills_carp_blue;8.4;8.9;8.9;1465 ;289 ;289 
1208 ;21 ;Aquatic;Tiny Green Carp;inv_tradeskills_carp_green;7.9;8.4;9.4;1384 ;273 ;306 
1208 ;22 ;Aquatic;Tiny Green Carp;inv_tradeskills_carp_green;8.4;8.4;8.9;1465 ;273 ;289 
1209 ;13 ;Aquatic;Tiny White Carp;inv_tradeskills_carp_white;8;8.5;9;1400 ;276 ;293 
1211 ;14 ;Beast;Zandalari Anklerender;inv_zandalaribabyraptorblue;7;10.5;8.5;1238 ;341 ;276 
1211 ;15 ;Beast;Zandalari Anklerender;inv_zandalaribabyraptorblue;7;8.5;10.5;1238 ;276 ;341 
1211 ;18 ;Beast;Zandalari Anklerender;inv_zandalaribabyraptorblue;7;9.4;9.4;1238 ;305 ;305 
1211 ;20 ;Beast;Zandalari Anklerender;inv_zandalaribabyraptorblue;7.4;9.4;8.9;1303 ;305 ;289 
1212 ;4 ;Beast;Zandalari Footslasher;inv_zandalaribabyraptorred;7;10.5;8.5;1238 ;341 ;276 
1212 ;5 ;Beast;Zandalari Footslasher;inv_zandalaribabyraptorred;7;8.5;10.5;1238 ;276 ;341 
1212 ;8 ;Beast;Zandalari Footslasher;inv_zandalaribabyraptorred;7;9.4;9.4;1238 ;305 ;305 
1212 ;10 ;Beast;Zandalari Footslasher;inv_zandalaribabyraptorred;7.4;9.4;8.9;1303 ;305 ;289 
1213 ;14 ;Beast;Zandalari Toenibbler;inv_zandalaribabyraptorwhite;7;10.5;8.5;1238 ;341 ;276 
1213 ;15 ;Beast;Zandalari Toenibbler;inv_zandalaribabyraptorwhite;7;8.5;10.5;1238 ;276 ;341 
1213 ;18 ;Beast;Zandalari Toenibbler;inv_zandalaribabyraptorwhite;7;9.4;9.4;1238 ;305 ;305 
1213 ;20 ;Beast;Zandalari Toenibbler;inv_zandalaribabyraptorwhite;7.4;9.4;8.9;1303 ;305 ;289 
1226 ;3 ;Humanoid;Lil' Bad Wolf;achievement_worganhead;8;9;8.5;1400 ;293 ;276 
1226 ;4 ;Humanoid;Lil' Bad Wolf;achievement_worganhead;7.5;10.5;8;1319 ;341 ;260 
1226 ;5 ;Humanoid;Lil' Bad Wolf;achievement_worganhead;7.5;8.5;10;1319 ;276 ;325 
1226 ;8 ;Humanoid;Lil' Bad Wolf;achievement_worganhead;7.5;9.4;8.9;1319 ;305 ;289 
1226 ;10 ;Humanoid;Lil' Bad Wolf;achievement_worganhead;7.9;9.4;8.4;1384 ;305 ;273 
1227 ;6 ;Mechanical;Menagerie Custodian;achievement_dungeon_theviolethold_normal;10.5;8;7.5;1806 ;260 ;244 
1227 ;7 ;Mechanical;Menagerie Custodian;achievement_dungeon_theviolethold_normal;9.4;8.9;7.5;1628 ;289 ;244 
1227 ;9 ;Mechanical;Menagerie Custodian;achievement_dungeon_theviolethold_normal;9.4;8;8.4;1628 ;260 ;273 
1228 ;4 ;Magic;Netherspace Abyssal;spell_warlock_summonabyssal;8;10.25;7.75;1400 ;333 ;252 
1228 ;6 ;Magic;Netherspace Abyssal;spell_warlock_summonabyssal;10;8.25;7.75;1725 ;268 ;252 
1228 ;8 ;Magic;Netherspace Abyssal;spell_warlock_summonabyssal;8;9.15;8.65;1400 ;297 ;281 
1229 ;5 ;Humanoid;Fiendish Imp;ability_warlock_impoweredimp;7.75;8;10.25;1359 ;260 ;333 
1229 ;8 ;Humanoid;Fiendish Imp;ability_warlock_impoweredimp;7.75;8.9;9.15;1359 ;289 ;297 
1229 ;10 ;Humanoid;Fiendish Imp;ability_warlock_impoweredimp;8.15;8.9;8.65;1424 ;289 ;281 
1230 ;6 ;Aquatic;Tideskipper;inv_misc_deepseascales;10.25;8.25;7.5;1766 ;268 ;244 
1230 ;7 ;Aquatic;Tideskipper;inv_misc_deepseascales;9.15;9.15;7.5;1587 ;297 ;244 
1230 ;9 ;Aquatic;Tideskipper;inv_misc_deepseascales;9.15;8.25;8.4;1587 ;268 ;273 
1231 ;3 ;Elemental;Tainted Waveling;spell_nature_elementalshields;8.5;8.5;8.5;1481 ;276 ;276 
1231 ;10 ;Elemental;Tainted Waveling;spell_nature_elementalshields;8.4;8.9;8.4;1465 ;289 ;273 
1231 ;11 ;Elemental;Tainted Waveling;spell_nature_elementalshields;8.4;8.4;8.9;1465 ;273 ;289 
1231 ;12 ;Elemental;Tainted Waveling;spell_nature_elementalshields;8.9;8.4;8.4;1546 ;273 ;273 
1232 ;3 ;Magic;Coilfang Stalker;achievement_boss_theblackstalker;8.25;8.75;8.5;1441 ;284 ;276 
1232 ;10 ;Magic;Coilfang Stalker;achievement_boss_theblackstalker;8.15;9.15;8.4;1424 ;297 ;273 
1232 ;12 ;Magic;Coilfang Stalker;achievement_boss_theblackstalker;8.65;8.65;8.4;1506 ;281 ;273 
1233 ;4 ;Mechanical;Pocket Reaver;inv_pet_personalworlddestroyer;8.25;10.5;7.25;1441 ;341 ;236 
1233 ;6 ;Mechanical;Pocket Reaver;inv_pet_personalworlddestroyer;10.25;8.5;7.25;1766 ;276 ;236 
1233 ;7 ;Mechanical;Pocket Reaver;inv_pet_personalworlddestroyer;9.15;9.4;7.25;1587 ;305 ;236 
1233 ;8 ;Mechanical;Pocket Reaver;inv_pet_personalworlddestroyer;8.25;9.4;8.15;1441 ;305 ;265 
